"","Y","D","X","Z"
"656",0.67604,0,2.73542,-1.94091
"657",-0.24458,1,-0.46422,0.12854
"658",-0.94679,0,0.49196,1.71394
"659",5.08424,1,-0.59389,1.73731
"660",-1.38626,0,1.39519,1.50895
"661",3.04652,1,-0.57801,-0.28579
"662",2.43612,0,-0.57622,-1.0068
"663",1.66419,0,0.83683,-2.0184
"664",0.24818,1,1.13014,-2.39102
"665",1.30047,0,-0.64506,-0.62916
"666",5.3001,1,0.86631,0.85224
"667",1.13651,0,0.06731,0.69054
"668",3.22656,1,-0.56511,0.01915
"669",2.09994,1,-1.81537,2.44254
"670",0.17517,0,-0.36799,1.44318
"671",4.17207,1,-0.02508,-2.82628
"672",1.15209,0,0.07937,-1.38569
"673",-0.789,0,-0.81494,-0.72805
"674",0.52308,1,-0.91823,0.18101
"675",0.13804,0,-0.08123,1.46233
"676",4.05611,1,-0.7684,-0.24438
"677",3.9024,1,-1.45489,0.4515
"678",-0.66574,0,0.64497,-0.53897
"679",-0.28257,0,1.69323,-1.12584
"680",-0.95777,0,0.65755,0.42406
"681",-5.88687,1,-0.97808,-2.0517
"682",2.56377,1,-1.29577,2.34454
"683",0.0395,0,-0.92298,-1.30483
"684",-0.52712,0,0.88947,1.29462
"685",0.00453,0,-0.66732,-0.75031
"686",-3.16259,1,1.01895,-0.40655
"687",-0.74733,0,-0.63806,1.3335
"688",1.90982,1,0.40656,0.8965
"689",-0.30986,0,0.78368,1.06321
"690",-1.23101,1,-0.03844,0.29561
"691",0.13087,0,0.25547,0.77368
"692",1.54007,1,-0.282,1.57187
"693",0.81417,0,-1.02044,-1.11065
"694",1.182,1,0.72326,0.57544
"695",2.10423,1,-1.27193,-0.04869
"696",-1.89698,1,2.02195,-1.22942
"697",-0.82327,0,-1.07401,-0.52114
"698",7.95482,1,0.87982,-0.13329
"699",0.80272,0,-0.34366,0.92284
"700",-0.37149,0,0.94544,-0.98177
"701",1.34044,0,-0.48518,-1.68694
"702",0.21088,0,-1.05395,-0.98219
"703",0.3401,0,1.54094,-1.03937
"704",5.35357,1,-0.07975,0.377
"705",0.47611,0,2.1349,-0.33117
"706",5.20373,1,-2.59819,-3.08055
"707",0.14434,0,-0.88369,-0.94455
"708",5.01479,1,0.3187,-0.96633
"709",2.05079,1,0.24001,2.65647
"710",4.21014,1,-2.14321,-1.54963
"711",-1.11601,0,-0.64224,0.5426
"712",1.89487,1,-0.14415,0.38075
"713",-0.08368,0,1.68923,-2.09976
"714",2.51515,1,-0.55546,-3.1127
"715",-4.33425,1,0.40533,0.36466
"716",2.8203,1,0.75188,0.34097
"717",0.68849,0,0.61528,-1.02524
"718",-0.28301,0,1.44942,0.16927
"719",1.49294,1,-0.5468,2.19707
"720",2.06462,0,0.14017,2.21866
"721",4.23455,1,-0.99357,-1.53003
"722",0.11507,0,-0.265,0.05999
"723",1.85684,0,-1.43276,0.71736
"724",7.4567,1,0.67255,-1.10666
"725",-0.81139,0,0.73104,-0.29166
"726",0.73539,1,-0.43556,0.39356
"727",-2.33569,1,0.47328,0.04787
"728",2.48505,1,0.43891,0.32468
"729",2.14602,1,0.92352,-0.05515
"730",4.95296,1,-0.26725,-1.1577
"731",5.94131,1,0.9453,0.30567
"732",3.93174,1,-0.76181,-0.43714
"733",7.06594,1,0.70991,0.31532
"734",0.36158,0,-0.31829,1.74448
"735",7.52888,1,0.08774,-0.78944
"736",4.37706,1,1.89728,-1.13877
"737",2.02811,1,-0.23331,2.46253
"738",-6.42011,1,0.55532,0.85936
"739",1.58056,1,0.13498,0.49511
"740",0.69391,1,0.9745,-0.04824
"741",-0.45896,0,0.76246,-0.73613
"742",4.03172,1,-1.60435,0.51636
"743",6.6959,1,0.05811,1.109
"744",2.39294,1,-1.34768,-1.90684
"745",-4.53566,1,0.18471,0.68828
"746",-0.5461,0,-0.71269,0.52138
"747",-0.58211,0,0.38876,-0.13118
"748",-6.31299,1,1.44243,0.8651
"749",2.23073,1,1.95471,0.25874
"750",-0.92789,0,0.54706,0.69239
"751",5.35006,1,0.18739,0.16988
"752",0.98961,1,-0.52665,-0.7167
"753",-3.40138,1,0.56309,-0.9726
"754",-1.09952,0,-0.06208,-0.00121
"755",6.75284,1,-0.8954,-1.32992
"756",-0.97107,0,0.14705,0.22871
"757",-0.74676,0,-0.36856,-0.71647
"758",-0.6868,0,-0.85886,-0.90078
"759",-2.54616,1,-0.66621,-0.63908
"760",1.26542,0,0.893,0.32498
"761",0.51911,0,0.10787,0.70037
"762",2.36497,1,-0.16972,-1.1181
"763",4.34991,1,0.04877,-0.05519
"764",4.58623,1,2.13516,0.41802
"765",6.77836,1,-0.34627,0.47002
"766",4.63932,1,0.42859,-0.07246
"767",-0.01542,0,1.24646,1.90283
"768",0.03652,0,-0.92328,0.09198
"769",-1.00937,0,-0.22347,0.00204
"770",4.54009,1,-0.84747,-0.78661
"771",2.90323,0,0.40236,1.50205
"772",0.17073,0,0.63314,0.88594
"773",-0.49207,0,0.86186,-1.84185
"774",4.7837,1,-1.38521,-1.3701
"775",-0.64831,0,-0.33537,-0.28687
"776",7.43298,1,-2.43898,0.42191
"777",2.48654,1,0.88335,-0.85263
"778",0.43521,0,-0.52352,-0.20906
"779",0.34541,0,1.2928,-0.1577
"780",-2.39289,0,-2.14835,-0.65298
"781",1.67193,1,-0.87572,1.58115
"782",-2.19606,1,-0.59231,0.89518
"783",-0.95574,0,0.66522,0.30133
"784",-0.00345,0,1.02019,0.3173
"785",1.14231,1,-0.1541,-0.87707
"786",-1.64378,0,0.62578,0.38986
"787",5.18924,1,-0.87833,-0.56459
"788",1.32101,1,1.01336,-0.11652
"789",-0.26021,0,-0.5487,-0.39682
"790",-0.09921,0,-1.53498,-1.16717
"791",2.53295,0,-0.4571,1.14114
"792",-0.39026,0,-0.36913,1.53346
"793",1.36815,1,0.28161,-0.69826
"794",6.214,1,1.2087,-0.97259
"795",-0.90172,1,-0.27106,0.93258
"796",-0.50954,0,0.23909,-1.57714
"797",-0.85395,0,0.05748,0.74903
"798",-0.76466,0,0.24083,0.02864
"799",-3.16791,1,0.81737,-1.39878
"800",-1.25373,1,-0.63588,-1.7299
"801",0.6687,0,-0.62437,0.5471
"802",-3.65888,1,-1.28191,0.73168
"803",2.42239,1,-0.82705,-1.05313
"804",0.4615,0,0.40818,0.16864
"805",-1.09141,0,-0.0407,-0.05675
"806",2.70496,1,0.59076,0.23319
"807",1.44603,0,-0.21621,-0.31628
"808",2.49329,0,1.59686,-1.43739
"809",0.49508,0,-0.32551,-0.42625
"810",0.34604,0,0.32996,-0.03727
"811",1.68694,1,0.02518,0.85091
"812",-0.97891,0,-0.52805,0.75122
"813",2.36549,0,-1.16628,0.51672
"814",0.80311,1,-3.44141,-0.82987
"815",0.81803,0,0.69607,-1.01641
"816",-1.01424,0,-1.12445,-0.33201
"817",2.32733,1,-0.01438,0.95079
"818",-0.40937,0,0.16286,0.90354
"819",-3.17823,1,0.64253,-0.97716
"820",-1.62605,0,0.41275,0.72966
"821",-2.21937,1,-1.05707,1.36279
"822",5.71088,1,0.20087,-1.42032
"823",1.2389,0,0.40517,-0.37308
"824",2.79412,1,0.18865,-0.86381
"825",4.53955,1,0.63815,-0.53595
"826",0.21444,0,-0.21782,0.82159
"827",0.39629,0,-1.82605,-0.01264
"828",-0.94565,0,0.34259,-0.2374
"829",-0.28201,0,-0.16596,-0.32544
"830",6.37153,1,1.75778,-1.51648
"831",0.55447,0,-0.39853,0.3399
"832",1.65637,0,-2.14977,-0.12944
"833",-0.53457,0,-1.33527,-0.46816
"834",-0.75839,1,-0.77888,1.30743
"835",1.73576,1,-1.20259,0.02493
"836",2.64519,1,0.20091,1.22244
"837",-2.82849,1,1.62588,1.06164
"838",1.62464,1,0.94621,-0.88226
"839",-1.22054,0,0.67433,-0.01863
"840",0.1964,0,-2.19029,-0.28587
"841",2.37401,0,0.55518,1.04069
"842",0.95569,0,-1.09204,-1.01371
"843",1.01455,0,0.01404,0.39316
"844",-1.62977,1,0.51667,0.90572
"845",0.36716,0,-0.21621,-0.39375
"846",-4.40818,1,-0.67797,1.76263
"847",5.75288,1,0.00313,0.12368
"848",0.36776,0,1.17099,0.8808
"849",-1.59708,0,0.34332,-0.7652
"850",-0.45864,0,1.30297,-1.47539
"851",1.02731,1,0.38894,-0.21445
"852",0.2969,0,1.1865,-0.81928
"853",0.17626,0,-0.63029,3.07139
"854",0.16356,0,-0.1797,0.44243
"855",4.54006,1,0.11542,-0.01809
"856",-0.20167,0,-0.05465,0.8837
"857",2.65169,0,1.45135,-0.24803
"858",4.90269,1,2.53114,0.15779
"859",3.56239,1,1.72023,-1.25412
"860",2.27921,0,1.51056,1.80803
"861",0.43302,0,1.06462,-0.56553
"862",4.77594,1,-0.23696,-1.62957
"863",-1.21491,1,0.08889,-1.10018
"864",1.36601,0,-1.63028,0.73159
"865",-0.95615,0,1.14583,-0.54548
"866",1.80183,0,1.6385,1.09312
"867",-2.9415,1,2.05892,-0.60869
"868",3.46606,1,0.34261,-0.35106
"869",5.54332,1,-0.33039,-1.17184
"870",0.71824,1,1.62115,-0.98923
"871",-5.59078,1,1.74266,0.54664
"872",4.98913,1,0.23123,-0.78075
"873",-0.65084,0,0.25718,-0.74987
"874",6.6537,1,-0.38159,1.49981
"875",-2.57628,1,0.11357,0.7432
"876",-0.09614,0,-0.33984,-0.51847
"877",1.05579,0,1.07169,0.83466
"878",0.1701,0,-2.86565,-0.00114
"879",-5.76008,1,0.23216,-0.91562
"880",2.73741,1,0.64339,-1.00091
"881",0.07282,0,1.2264,-1.21624
"882",1.21463,0,1.16697,-0.23435
"883",1.40022,0,-0.35531,-0.48718
"884",0.66687,0,0.60827,-0.23135
"885",-1.35122,0,0.34691,-0.12907
"886",4.33079,1,0.48893,1.06916
"887",4.66162,1,-1.26344,0.81777
"888",5.56522,1,-0.23524,-0.03368
"889",2.75722,0,-0.77599,-0.50078
"890",1.20133,1,-1.75444,0.31564
"891",0.12037,0,-1.08417,0.53677
"892",-5.9666,1,0.48752,-0.84745
"893",-1.83541,1,-0.3962,0.84585
"894",-3.55747,1,0.73556,0.89457
"895",0.67063,0,-0.42645,-0.86919
"896",6.43009,1,1.67959,-0.24854
"897",1.25187,0,-0.24263,0.51562
"898",0.20367,0,0.37422,0.70336
"899",0.10856,1,1.37465,-0.72214
"900",0.29402,1,1.53844,0.00216
"901",3.80237,1,-0.38659,0.12557
"902",1.06186,0,-0.16602,-0.03743
"903",-0.50704,0,0.0891,0.74809
"904",-1.01309,1,-0.2104,0.28391
"905",4.28577,1,1.03874,-1.21517
"906",-0.64585,0,0.08672,0.14823
"907",0.61219,0,-0.4319,2.15047
"908",2.48542,1,-1.37094,0.57983
"909",-0.58726,0,1.09639,0.74598
"910",-3.0145,1,0.1749,1.16712
"911",7.42748,1,1.80957,1.02261
"912",-0.65916,0,-0.01154,1.32023
"913",-1.32952,1,-1.13152,-1.61378
"914",5.62344,1,-1.06208,1.65755
"915",0.75171,0,-0.14768,-0.92372
"916",6.54063,1,1.18363,-0.88267
"917",5.78406,1,0.28739,-1.72026
"918",0.11578,0,0.8608,0.61727
"919",0.92227,0,-0.63578,-0.40589
"920",-3.96327,1,2.80082,1.15041
"921",0.62989,0,-1.29952,0.25647
"922",4.22284,1,0.65202,-0.38171
"923",0.46017,1,1.03761,-0.5924
"924",-6.03772,1,0.4775,0.28376
"925",6.07005,1,1.04466,-0.22057
"926",-1.00566,0,-0.17142,0.03989
"927",0.52427,0,0.97045,-0.52533
"928",3.04044,1,-1.36473,-1.04035
"929",0.01168,0,0.56405,-0.04451
"930",2.68351,1,0.37337,-0.69861
"931",0.7008,1,0.93817,-1.18769
"932",-1.88388,0,-0.59113,0.268
"933",3.95164,1,1.0526,0.13741
"934",-0.91668,0,-0.2377,0.01746
"935",-3.12,1,-0.99828,-0.57709
"936",-4.03181,1,-2.19126,-0.09966
"937",1.5345,0,1.17185,1.09168
"938",1.16763,0,0.38794,0.45002
"939",2.00919,1,0.38574,-0.46478
"940",0.18009,0,-0.58001,0.54154
"941",-1.63098,1,1.30193,-0.55098
"942",2.36965,1,-1.41655,0.55349
"943",0.58208,0,-1.28982,0.33691
"944",7.11314,1,-0.32708,0.13921
"945",0.8932,0,1.00373,0.65617
"946",6.51662,1,-0.07545,0.59723
"947",-4.99204,1,1.9274,0.59849
"948",-4.60159,1,1.35503,-0.86989
"949",4.5827,1,0.23157,-1.02853
"950",-1.3874,1,1.57286,2.28728
"951",3.51619,1,1.55245,2.0358
"952",-0.96715,0,-0.2528,-1.91108
"953",-9.19846,1,-0.54399,-1.01295
"954",-3.15713,1,-2.0131,-0.87901
"955",4.17014,1,0.6823,0.00773
"956",0.54962,1,-0.11286,-0.0139
"957",3.41274,1,-1.29489,1.29643
"958",0.71472,0,0.40269,1.28284
"959",-0.76268,0,0.90775,-0.42549
"960",-0.44129,0,-1.13554,-0.77796
"961",-2.18208,1,-0.44762,1.33642
"962",-0.65296,1,0.59118,0.21355
"963",0.17706,0,2.04982,0.446
"964",-0.17746,0,-0.01195,0.38039
"965",-0.18074,0,0.2811,-0.19087
"966",3.88245,1,-0.20551,-0.61997
"967",0.14469,0,-0.05587,0.67647
"968",1.7416,1,0.01944,0.05774
"969",8.80271,1,0.75064,-0.81935
"970",1.09592,0,1.15989,0.09029
"971",1.15539,0,1.40227,0.15188
"972",5.64971,1,-0.16621,-1.28833
"973",-1.43467,0,-2.35584,1.77778
"974",-2.23494,0,-1.05973,1.50195
"975",4.80702,1,0.43769,-0.71024
"976",7.07007,1,0.42579,0.30012
"977",-1.62415,0,-0.01121,-0.25922
"978",0.63521,0,0.66927,-0.21152
"979",-1.78213,0,-0.44276,-0.41113
"980",-0.68816,1,-1.0265,0.29583
"981",2.17045,1,-2.0595,-0.54624
"982",3.24107,1,2.21875,-1.80374
"983",5.51885,1,-1.32098,0.49904
"984",-1.93683,1,-0.99434,-0.28111
"985",-0.25828,0,1.45522,0.61293
"986",-0.37744,0,0.13554,0.69696
"987",4.32901,1,0.41203,-0.9903
"988",2.51529,1,0.15893,-1.05618
"989",-1.76661,0,3.14081,-0.21233
"990",-0.356,0,-1.74007,-1.01852
"991",3.0052,1,-1.07023,-0.63074
"992",2.05752,1,-2.11823,-0.9205
"993",-0.8316,1,1.61079,-1.10905
"994",2.61903,0,-0.40458,-0.72179
"995",3.30929,1,0.95403,-0.65405
"996",1.22693,0,-0.56769,-1.2436
"997",-1.11454,0,-0.63634,0.79648
"998",0.02406,0,-0.74114,1.11304
"999",2.02325,1,-0.39415,0.01886
"1000",-1.80197,0,1.27321,1.28003
