"","Y","D","X","Z"
"657",3.00581,1,-0.46422,0.12854
"658",1.00472,0,0.49196,1.71394
"659",1.20559,0,-0.59389,1.73731
"660",4.81485,0,1.39519,1.50895
"661",0.40702,0,-0.57801,-0.28579
"662",1.41911,1,-0.57622,-1.0068
"663",-1.33737,0,0.83683,-2.0184
"664",0.84261,1,1.13014,-2.39102
"665",1.55568,0,-0.64506,-0.62916
"666",1.76481,0,0.86631,0.85224
"667",-1.14566,1,0.06731,0.69054
"668",-0.95069,1,-0.56511,0.01915
"669",0.84689,1,-1.81537,2.44254
"670",0.34777,1,-0.36799,1.44318
"671",1.91894,0,-0.02508,-2.82628
"672",1.38626,0,0.07937,-1.38569
"673",0.63906,1,-0.81494,-0.72805
"674",-1.04125,1,-0.91823,0.18101
"675",3.0384,0,-0.08123,1.46233
"676",2.29358,0,-0.7684,-0.24438
"677",8.2077,1,-1.45489,0.4515
"678",1.12656,1,0.64497,-0.53897
"679",4.24106,0,1.69323,-1.12584
"680",2.54747,1,0.65755,0.42406
"681",0.41128,1,-0.97808,-2.0517
"682",2.98546,1,-1.29577,2.34454
"683",-0.06031,0,-0.92298,-1.30483
"684",1.74359,1,0.88947,1.29462
"685",5.5939,1,-0.66732,-0.75031
"686",6.08536,0,1.01895,-0.40655
"687",-0.05892,1,-0.63806,1.3335
"688",3.66357,0,0.40656,0.8965
"689",5.71524,0,0.78368,1.06321
"690",3.46396,1,-0.03844,0.29561
"691",0.76096,0,0.25547,0.77368
"692",4.30062,1,-0.282,1.57187
"693",-0.33915,1,-1.02044,-1.11065
"694",-0.41601,0,0.72326,0.57544
"695",3.90196,1,-1.27193,-0.04869
"696",0.38773,1,2.02195,-1.22942
"697",5.26744,0,-1.07401,-0.52114
"698",3.55764,0,0.87982,-0.13329
"699",3.78584,0,-0.34366,0.92284
"700",4.87338,0,0.94544,-0.98177
"701",-0.79111,0,-0.48518,-1.68694
"702",1.10128,0,-1.05395,-0.98219
"703",2.22806,0,1.54094,-1.03937
"704",-2.14641,0,-0.07975,0.377
"705",-0.10772,0,2.1349,-0.33117
"706",-0.65349,0,-2.59819,-3.08055
"707",2.47577,1,-0.88369,-0.94455
"708",0.98319,1,0.3187,-0.96633
"709",1.43534,0,0.24001,2.65647
"710",-0.81188,1,-2.14321,-1.54963
"711",0.58562,1,-0.64224,0.5426
"712",0.60651,0,-0.14415,0.38075
"713",0.18475,1,1.68923,-2.09976
"714",-1.30671,0,-0.55546,-3.1127
"715",2.01773,0,0.40533,0.36466
"716",-2.42786,0,0.75188,0.34097
"717",2.93165,1,0.61528,-1.02524
"718",-0.55077,0,1.44942,0.16927
"719",2.92146,0,-0.5468,2.19707
"720",0.53197,0,0.14017,2.21866
"721",-0.91697,1,-0.99357,-1.53003
"722",0.02092,0,-0.265,0.05999
"723",0.79503,0,-1.43276,0.71736
"724",0.23584,0,0.67255,-1.10666
"725",-3.75626,0,0.73104,-0.29166
"726",-0.25761,0,-0.43556,0.39356
"727",-2.14093,0,0.47328,0.04787
"728",2.11559,0,0.43891,0.32468
"729",3.11238,0,0.92352,-0.05515
"730",-2.37131,0,-0.26725,-1.1577
"731",1.18752,0,0.9453,0.30567
"732",0.63162,0,-0.76181,-0.43714
"733",1.29193,1,0.70991,0.31532
"734",0.99587,0,-0.31829,1.74448
"735",3.01549,0,0.08774,-0.78944
"736",0.39106,1,1.89728,-1.13877
"737",-1.44563,1,-0.23331,2.46253
"738",0.90159,1,0.55532,0.85936
"739",1.46338,1,0.13498,0.49511
"740",1.43383,0,0.9745,-0.04824
"741",1.07902,1,0.76246,-0.73613
"742",-0.83629,1,-1.60435,0.51636
"743",-3.27826,0,0.05811,1.109
"744",-0.42088,1,-1.34768,-1.90684
"745",2.6279,1,0.18471,0.68828
"746",-0.01766,0,-0.71269,0.52138
"747",3.06316,1,0.38876,-0.13118
"748",3.54813,1,1.44243,0.8651
"749",4.72207,1,1.95471,0.25874
"750",5.63257,1,0.54706,0.69239
"751",0.63149,1,0.18739,0.16988
"752",7.86111,1,-0.52665,-0.7167
"753",4.28562,1,0.56309,-0.9726
"754",-1.2837,1,-0.06208,-0.00121
"755",1.4919,0,-0.8954,-1.32992
"756",0.76173,1,0.14705,0.22871
"757",1.08764,1,-0.36856,-0.71647
"758",-2.19373,1,-0.85886,-0.90078
"759",1.13781,0,-0.66621,-0.63908
"760",6.60793,1,0.893,0.32498
"761",3.63483,0,0.10787,0.70037
"762",-4.30985,0,-0.16972,-1.1181
"763",0.87225,0,0.04877,-0.05519
"764",0.24215,1,2.13516,0.41802
"765",2.68895,1,-0.34627,0.47002
"766",-1.37202,0,0.42859,-0.07246
"767",2.67377,1,1.24646,1.90283
"768",4.56057,1,-0.92328,0.09198
"769",3.03229,1,-0.22347,0.00204
"770",-2.45205,1,-0.84747,-0.78661
"771",-0.90525,1,0.40236,1.50205
"772",0.67955,0,0.63314,0.88594
"773",3.33814,1,0.86186,-1.84185
"774",1.55247,0,-1.38521,-1.3701
"775",-0.13593,0,-0.33537,-0.28687
"776",1.72517,0,-2.43898,0.42191
"777",2.23413,0,0.88335,-0.85263
"778",1.15884,1,-0.52352,-0.20906
"779",-2.26877,1,1.2928,-0.1577
"780",0.37326,0,-2.14835,-0.65298
"781",2.08427,0,-0.87572,1.58115
"782",3.97121,1,-0.59231,0.89518
"783",2.93407,1,0.66522,0.30133
"784",-1.34585,0,1.02019,0.3173
"785",0.44451,0,-0.1541,-0.87707
"786",0.87583,0,0.62578,0.38986
"787",1.28535,0,-0.87833,-0.56459
"788",-1.18276,0,1.01336,-0.11652
"789",0.02974,0,-0.5487,-0.39682
"790",1.17361,0,-1.53498,-1.16717
"791",0.96595,0,-0.4571,1.14114
"792",0.73352,0,-0.36913,1.53346
"793",-1.70921,0,0.28161,-0.69826
"794",3.47435,1,1.2087,-0.97259
"795",-3.97775,0,-0.27106,0.93258
"796",1.99254,1,0.23909,-1.57714
"797",-2.01595,1,0.05748,0.74903
"798",1.87817,0,0.24083,0.02864
"799",-3.11663,0,0.81737,-1.39878
"800",2.75802,0,-0.63588,-1.7299
"801",2.50648,1,-0.62437,0.5471
"802",-2.10613,0,-1.28191,0.73168
"803",5.8492,1,-0.82705,-1.05313
"804",-0.00322,1,0.40818,0.16864
"805",4.27619,1,-0.0407,-0.05675
"806",3.69176,1,0.59076,0.23319
"807",1.25049,1,-0.21621,-0.31628
"808",-3.50048,0,1.59686,-1.43739
"809",4.36641,0,-0.32551,-0.42625
"810",-0.02709,0,0.32996,-0.03727
"811",2.46344,1,0.02518,0.85091
"812",-3.01399,0,-0.52805,0.75122
"813",-2.45666,0,-1.16628,0.51672
"814",-0.41287,1,-3.44141,-0.82987
"815",-1.59707,0,0.69607,-1.01641
"816",2.22395,0,-1.12445,-0.33201
"817",4.11784,1,-0.01438,0.95079
"818",2.05756,1,0.16286,0.90354
"819",3.53267,0,0.64253,-0.97716
"820",0.47796,0,0.41275,0.72966
"821",2.49746,1,-1.05707,1.36279
"822",2.47488,0,0.20087,-1.42032
"823",3.76743,0,0.40517,-0.37308
"824",1.39703,0,0.18865,-0.86381
"825",-1.65318,1,0.63815,-0.53595
"826",1.70676,0,-0.21782,0.82159
"827",2.50018,0,-1.82605,-0.01264
"828",2.19779,1,0.34259,-0.2374
"829",1.85897,1,-0.16596,-0.32544
"830",0.61713,1,1.75778,-1.51648
"831",1.47683,0,-0.39853,0.3399
"832",4.70742,0,-2.14977,-0.12944
"833",-0.14678,0,-1.33527,-0.46816
"834",-2.64256,0,-0.77888,1.30743
"835",1.35731,1,-1.20259,0.02493
"836",4.15472,1,0.20091,1.22244
"837",0.38651,0,1.62588,1.06164
"838",1.09791,0,0.94621,-0.88226
"839",1.04371,1,0.67433,-0.01863
"840",0.94046,1,-2.19029,-0.28587
"841",-2.3837,1,0.55518,1.04069
"842",-1.50359,0,-1.09204,-1.01371
"843",3.29952,0,0.01404,0.39316
"844",-0.71206,0,0.51667,0.90572
"845",1.77562,0,-0.21621,-0.39375
"846",-1.01237,0,-0.67797,1.76263
"847",5.69652,1,0.00313,0.12368
"848",2.2686,1,1.17099,0.8808
"849",1.66693,1,0.34332,-0.7652
"850",5.55838,1,1.30297,-1.47539
"851",0.50048,0,0.38894,-0.21445
"852",2.59057,1,1.1865,-0.81928
"853",1.17938,0,-0.63029,3.07139
"854",0.00384,1,-0.1797,0.44243
"855",3.18869,1,0.11542,-0.01809
"856",0.58134,0,-0.05465,0.8837
"857",2.27977,0,1.45135,-0.24803
"858",1.81967,0,2.53114,0.15779
"859",-0.51848,0,1.72023,-1.25412
"860",3.12232,1,1.51056,1.80803
"861",-0.88355,0,1.06462,-0.56553
"862",0.53907,0,-0.23696,-1.62957
"863",0.16185,1,0.08889,-1.10018
"864",2.18305,0,-1.63028,0.73159
"865",-1.24612,0,1.14583,-0.54548
"866",-1.04007,1,1.6385,1.09312
"867",2.26381,0,2.05892,-0.60869
"868",1.55716,0,0.34261,-0.35106
"869",-1.24358,1,-0.33039,-1.17184
"870",-0.8322,0,1.62115,-0.98923
"871",-0.24901,1,1.74266,0.54664
"872",0.59222,1,0.23123,-0.78075
"873",-2.58836,1,0.25718,-0.74987
"874",1.31895,0,-0.38159,1.49981
"875",1.21277,1,0.11357,0.7432
"876",-1.68847,0,-0.33984,-0.51847
"877",6.38348,1,1.07169,0.83466
"878",2.52381,0,-2.86565,-0.00114
"879",2.1159,1,0.23216,-0.91562
"880",-0.23842,0,0.64339,-1.00091
"881",4.35681,1,1.2264,-1.21624
"882",-0.52249,0,1.16697,-0.23435
"883",0.58552,0,-0.35531,-0.48718
"884",0.59796,0,0.60827,-0.23135
"885",0.04903,1,0.34691,-0.12907
"886",1.24259,1,0.48893,1.06916
"887",-1.31535,1,-1.26344,0.81777
"888",1.32115,0,-0.23524,-0.03368
"889",5.01895,0,-0.77599,-0.50078
"890",-3.10523,1,-1.75444,0.31564
"891",-1.18045,0,-1.08417,0.53677
"892",-1.98896,0,0.48752,-0.84745
"893",2.56698,0,-0.3962,0.84585
"894",1.03112,1,0.73556,0.89457
"895",2.8031,0,-0.42645,-0.86919
"896",-2.69378,0,1.67959,-0.24854
"897",-1.2186,1,-0.24263,0.51562
"898",1.34931,1,0.37422,0.70336
"899",-1.38023,0,1.37465,-0.72214
"900",1.89861,0,1.53844,0.00216
"901",1.61452,0,-0.38659,0.12557
"902",2.29759,1,-0.16602,-0.03743
"903",0.7953,0,0.0891,0.74809
"904",-1.21062,0,-0.2104,0.28391
"905",0.27726,0,1.03874,-1.21517
"906",3.8879,1,0.08672,0.14823
"907",2.96734,1,-0.4319,2.15047
"908",1.26661,0,-1.37094,0.57983
"909",1.18217,0,1.09639,0.74598
"910",3.62339,0,0.1749,1.16712
"911",5.93758,1,1.80957,1.02261
"912",-0.74445,1,-0.01154,1.32023
"913",8.53934,1,-1.13152,-1.61378
"914",1.8853,1,-1.06208,1.65755
"915",0.73776,0,-0.14768,-0.92372
"916",1.81217,0,1.18363,-0.88267
"917",1.04914,1,0.28739,-1.72026
"918",3.63362,1,0.8608,0.61727
"919",2.39636,0,-0.63578,-0.40589
"920",-1.39244,0,2.80082,1.15041
"921",-1.04127,0,-1.29952,0.25647
"922",2.66034,1,0.65202,-0.38171
"923",-0.85886,0,1.03761,-0.5924
"924",0.53242,0,0.4775,0.28376
"925",1.44348,0,1.04466,-0.22057
"926",-3.68829,0,-0.17142,0.03989
"927",-1.72082,0,0.97045,-0.52533
"928",1.94532,1,-1.36473,-1.04035
"929",-4.17487,0,0.56405,-0.04451
"930",0.73615,0,0.37337,-0.69861
"931",-0.86717,0,0.93817,-1.18769
"932",2.30821,1,-0.59113,0.268
"933",0.25046,1,1.0526,0.13741
"934",-0.87134,1,-0.2377,0.01746
"935",3.12576,1,-0.99828,-0.57709
"936",-0.05155,1,-2.19126,-0.09966
"937",2.54442,1,1.17185,1.09168
"938",2.12933,1,0.38794,0.45002
"939",4.07015,1,0.38574,-0.46478
"940",2.33951,1,-0.58001,0.54154
"941",1.26459,0,1.30193,-0.55098
"942",3.8862,1,-1.41655,0.55349
"943",-1.86344,0,-1.28982,0.33691
"944",1.20993,0,-0.32708,0.13921
"945",-2.59942,0,1.00373,0.65617
"946",-3.70467,0,-0.07545,0.59723
"947",-1.14813,1,1.9274,0.59849
"948",1.22575,0,1.35503,-0.86989
"949",0.27891,1,0.23157,-1.02853
"950",-1.49749,0,1.57286,2.28728
"951",0.57579,1,1.55245,2.0358
"952",2.01881,0,-0.2528,-1.91108
"953",2.24385,1,-0.54399,-1.01295
"954",-1.38138,0,-2.0131,-0.87901
"955",2.52374,1,0.6823,0.00773
"956",3.00327,1,-0.11286,-0.0139
"957",1.16093,1,-1.29489,1.29643
"958",3.40312,0,0.40269,1.28284
"959",-1.73196,1,0.90775,-0.42549
"960",4.90964,0,-1.13554,-0.77796
"961",4.95753,1,-0.44762,1.33642
"962",3.47286,0,0.59118,0.21355
"963",2.97703,1,2.04982,0.446
"964",-1.67732,0,-0.01195,0.38039
"965",7.57181,1,0.2811,-0.19087
"966",2.53962,0,-0.20551,-0.61997
"967",-0.53647,1,-0.05587,0.67647
"968",-3.12538,0,0.01944,0.05774
"969",0.20234,1,0.75064,-0.81935
"970",1.79728,1,1.15989,0.09029
"971",-1.64135,0,1.40227,0.15188
"972",-1.99821,1,-0.16621,-1.28833
"973",0.36577,1,-2.35584,1.77778
"974",2.58932,1,-1.05973,1.50195
"975",1.17516,0,0.43769,-0.71024
"976",7.41018,1,0.42579,0.30012
"977",2.25695,1,-0.01121,-0.25922
"978",2.64979,1,0.66927,-0.21152
"979",1.37864,1,-0.44276,-0.41113
"980",0.25321,0,-1.0265,0.29583
"981",1.77758,0,-2.0595,-0.54624
"982",1.10448,0,2.21875,-1.80374
"983",-0.19403,1,-1.32098,0.49904
"984",1.21958,1,-0.99434,-0.28111
"985",4.42505,1,1.45522,0.61293
"986",-0.4539,1,0.13554,0.69696
"987",8.19865,1,0.41203,-0.9903
"988",-0.11607,0,0.15893,-1.05618
"989",4.56075,1,3.14081,-0.21233
"990",0.67038,1,-1.74007,-1.01852
"991",4.95299,0,-1.07023,-0.63074
"992",1.65337,1,-2.11823,-0.9205
"993",0.64893,0,1.61079,-1.10905
"994",-0.86907,0,-0.40458,-0.72179
"995",4.07817,0,0.95403,-0.65405
"996",-1.33288,1,-0.56769,-1.2436
"997",-2.08556,1,-0.63634,0.79648
"998",3.40571,0,-0.74114,1.11304
"999",-0.16159,1,-0.39415,0.01886
"1000",0.51796,1,1.27321,1.28003
