"","Y","D","X","Z"
"656",5.64056,1,2.73542,-1.94091
"657",-3.32587,1,-0.46422,0.12854
"658",6.49821,1,0.49196,1.71394
"659",-0.52219,0,-0.59389,1.73731
"660",-1.65622,0,1.39519,1.50895
"661",-0.30907,0,-0.57801,-0.28579
"662",-0.69389,0,-0.57622,-1.0068
"663",1.32425,0,0.83683,-2.0184
"664",0.77882,0,1.13014,-2.39102
"665",-1.29655,0,-0.64506,-0.62916
"666",11.95544,1,0.86631,0.85224
"667",-0.24899,0,0.06731,0.69054
"668",5.48651,1,-0.56511,0.01915
"669",-9.7003,1,-1.81537,2.44254
"670",6.11846,1,-0.36799,1.44318
"671",4.87386,1,-0.02508,-2.82628
"672",3.38966,1,0.07937,-1.38569
"673",7.56662,1,-0.81494,-0.72805
"674",8.45029,1,-0.91823,0.18101
"675",9.73435,1,-0.08123,1.46233
"676",-0.33287,0,-0.7684,-0.24438
"677",1.0477,0,-1.45489,0.4515
"678",-0.73533,0,0.64497,-0.53897
"679",-0.12313,0,1.69323,-1.12584
"680",-0.32225,0,0.65755,0.42406
"681",0.9608,1,-0.97808,-2.0517
"682",-0.67326,0,-1.29577,2.34454
"683",12.42462,1,-0.92298,-1.30483
"684",3.33055,1,0.88947,1.29462
"685",0.42689,0,-0.66732,-0.75031
"686",1.78889,0,1.01895,-0.40655
"687",2.66772,1,-0.63806,1.3335
"688",4.85527,1,0.40656,0.8965
"689",18.26412,1,0.78368,1.06321
"690",-0.95616,0,-0.03844,0.29561
"691",18.7719,1,0.25547,0.77368
"692",5.58883,1,-0.282,1.57187
"693",10.27657,1,-1.02044,-1.11065
"694",-1.23464,0,0.72326,0.57544
"695",6.46611,1,-1.27193,-0.04869
"696",7.06685,1,2.02195,-1.22942
"697",-2.44805,0,-1.07401,-0.52114
"698",3.78237,1,0.87982,-0.13329
"699",-2.58614,0,-0.34366,0.92284
"700",7.9959,1,0.94544,-0.98177
"701",-0.63356,0,-0.48518,-1.68694
"702",-0.07884,0,-1.05395,-0.98219
"703",11.2701,1,1.54094,-1.03937
"704",-1.55578,1,-0.07975,0.377
"705",8.24491,1,2.1349,-0.33117
"706",-0.46538,0,-2.59819,-3.08055
"707",-0.49759,0,-0.88369,-0.94455
"708",8.84529,1,0.3187,-0.96633
"709",11.04539,1,0.24001,2.65647
"710",8.32948,1,-2.14321,-1.54963
"711",-1.83396,0,-0.64224,0.5426
"712",4.17709,1,-0.14415,0.38075
"713",4.59706,1,1.68923,-2.09976
"714",1.59092,0,-0.55546,-3.1127
"715",1.65278,0,0.40533,0.36466
"716",7.00558,1,0.75188,0.34097
"717",18.50449,1,0.61528,-1.02524
"718",-0.21263,0,1.44942,0.16927
"719",17.0253,1,-0.5468,2.19707
"720",4.56517,1,0.14017,2.21866
"721",1.91609,0,-0.99357,-1.53003
"722",12.31438,1,-0.265,0.05999
"723",8.30832,1,-1.43276,0.71736
"724",-0.44901,0,0.67255,-1.10666
"725",11.787,1,0.73104,-0.29166
"726",-3.21432,1,-0.43556,0.39356
"727",17.5468,1,0.47328,0.04787
"728",2.70147,1,0.43891,0.32468
"729",-1.21779,1,0.92352,-0.05515
"730",2.85568,0,-0.26725,-1.1577
"731",-3.48096,1,0.9453,0.30567
"732",-3.26169,0,-0.76181,-0.43714
"733",-0.00039,0,0.70991,0.31532
"734",7.03343,1,-0.31829,1.74448
"735",-1.4597,0,0.08774,-0.78944
"736",21.32094,1,1.89728,-1.13877
"737",10.90352,1,-0.23331,2.46253
"738",13.89961,1,0.55532,0.85936
"739",14.15372,1,0.13498,0.49511
"740",1.05058,0,0.9745,-0.04824
"741",3.19118,0,0.76246,-0.73613
"742",4.3791,1,-1.60435,0.51636
"743",-3.62046,1,0.05811,1.109
"744",2.77522,0,-1.34768,-1.90684
"745",6.97294,1,0.18471,0.68828
"746",1.27315,1,-0.71269,0.52138
"747",11.91553,1,0.38876,-0.13118
"748",12.66703,1,1.44243,0.8651
"749",1.0261,0,1.95471,0.25874
"750",11.49807,1,0.54706,0.69239
"751",-0.4542,1,0.18739,0.16988
"752",-1.0328,0,-0.52665,-0.7167
"753",10.65767,1,0.56309,-0.9726
"754",0.6458,0,-0.06208,-0.00121
"755",8.38789,1,-0.8954,-1.32992
"756",-1.01931,0,0.14705,0.22871
"757",0.10128,1,-0.36856,-0.71647
"758",0.78092,1,-0.85886,-0.90078
"759",7.24953,1,-0.66621,-0.63908
"760",8.65446,1,0.893,0.32498
"761",3.95573,1,0.10787,0.70037
"762",18.54749,1,-0.16972,-1.1181
"763",9.03172,1,0.04877,-0.05519
"764",-1.0739,0,2.13516,0.41802
"765",11.87837,1,-0.34627,0.47002
"766",5.28385,1,0.42859,-0.07246
"767",3.47922,1,1.24646,1.90283
"768",-3.80306,1,-0.92328,0.09198
"769",9.3955,1,-0.22347,0.00204
"770",5.15409,1,-0.84747,-0.78661
"771",0.81315,0,0.40236,1.50205
"772",3.43535,0,0.63314,0.88594
"773",-0.65768,0,0.86186,-1.84185
"774",-10.35122,1,-1.38521,-1.3701
"775",-2.63052,0,-0.33537,-0.28687
"776",6.14815,1,-2.43898,0.42191
"777",3.12044,1,0.88335,-0.85263
"778",10.9082,1,-0.52352,-0.20906
"779",-2.44524,0,1.2928,-0.1577
"780",5.53043,1,-2.14835,-0.65298
"781",7.08984,1,-0.87572,1.58115
"782",-1.69679,0,-0.59231,0.89518
"783",17.60932,1,0.66522,0.30133
"784",-1.02182,1,1.02019,0.3173
"785",-0.86605,0,-0.1541,-0.87707
"786",0.4248,0,0.62578,0.38986
"787",-2.98864,0,-0.87833,-0.56459
"788",-1.60922,0,1.01336,-0.11652
"789",3.42381,0,-0.5487,-0.39682
"790",-1.86513,0,-1.53498,-1.16717
"791",10.55533,1,-0.4571,1.14114
"792",3.03108,1,-0.36913,1.53346
"793",3.21864,0,0.28161,-0.69826
"794",-3.54718,0,1.2087,-0.97259
"795",18.01267,1,-0.27106,0.93258
"796",-1.68749,0,0.23909,-1.57714
"797",-9.13543,1,0.05748,0.74903
"798",-2.98753,0,0.24083,0.02864
"799",5.9699,1,0.81737,-1.39878
"800",-0.8924,0,-0.63588,-1.7299
"801",5.70451,1,-0.62437,0.5471
"802",2.18557,0,-1.28191,0.73168
"803",-0.93985,0,-0.82705,-1.05313
"804",12.63664,1,0.40818,0.16864
"805",7.27526,1,-0.0407,-0.05675
"806",-2.45547,0,0.59076,0.23319
"807",2.41449,1,-0.21621,-0.31628
"808",-0.93906,0,1.59686,-1.43739
"809",1.81757,1,-0.32551,-0.42625
"810",-0.64414,0,0.32996,-0.03727
"811",-0.79178,0,0.02518,0.85091
"812",-1.37136,0,-0.52805,0.75122
"813",-2.62931,0,-1.16628,0.51672
"814",1.8648,1,-3.44141,-0.82987
"815",11.49819,1,0.69607,-1.01641
"816",5.29898,1,-1.12445,-0.33201
"817",-3.94346,1,-0.01438,0.95079
"818",-1.99666,0,0.16286,0.90354
"819",-3.54737,0,0.64253,-0.97716
"820",-3.08033,0,0.41275,0.72966
"821",11.05054,1,-1.05707,1.36279
"822",6.59406,1,0.20087,-1.42032
"823",1.74414,0,0.40517,-0.37308
"824",2.5116,0,0.18865,-0.86381
"825",7.29824,1,0.63815,-0.53595
"826",-2.45161,0,-0.21782,0.82159
"827",8.80604,1,-1.82605,-0.01264
"828",10.3493,1,0.34259,-0.2374
"829",1.19904,0,-0.16596,-0.32544
"830",-4.55494,1,1.75778,-1.51648
"831",3.94356,1,-0.39853,0.3399
"832",5.41515,1,-2.14977,-0.12944
"833",3.78128,0,-1.33527,-0.46816
"834",-0.63403,0,-0.77888,1.30743
"835",6.90776,1,-1.20259,0.02493
"836",20.63042,1,0.20091,1.22244
"837",1.41395,0,1.62588,1.06164
"838",0.24109,0,0.94621,-0.88226
"839",10.3669,1,0.67433,-0.01863
"840",0.55964,1,-2.19029,-0.28587
"841",2.4214,1,0.55518,1.04069
"842",7.01829,1,-1.09204,-1.01371
"843",12.60574,1,0.01404,0.39316
"844",-1.08087,0,0.51667,0.90572
"845",12.77256,1,-0.21621,-0.39375
"846",2.5629,1,-0.67797,1.76263
"847",0.64726,1,0.00313,0.12368
"848",0.02984,0,1.17099,0.8808
"849",9.4754,1,0.34332,-0.7652
"850",-2.48634,1,1.30297,-1.47539
"851",7.63095,1,0.38894,-0.21445
"852",-1.64668,0,1.1865,-0.81928
"853",-1.96599,0,-0.63029,3.07139
"854",2.08375,0,-0.1797,0.44243
"855",-2.65246,1,0.11542,-0.01809
"856",8.86442,1,-0.05465,0.8837
"857",9.15698,1,1.45135,-0.24803
"858",2.98551,1,2.53114,0.15779
"859",12.616,1,1.72023,-1.25412
"860",1.31169,0,1.51056,1.80803
"861",-0.20678,0,1.06462,-0.56553
"862",0.45598,0,-0.23696,-1.62957
"863",-1.81352,0,0.08889,-1.10018
"864",10.9656,1,-1.63028,0.73159
"865",-0.44962,0,1.14583,-0.54548
"866",4.20977,1,1.6385,1.09312
"867",2.42904,0,2.05892,-0.60869
"868",6.53706,1,0.34261,-0.35106
"869",-2.50162,0,-0.33039,-1.17184
"870",5.56868,1,1.62115,-0.98923
"871",1.914,0,1.74266,0.54664
"872",6.63666,1,0.23123,-0.78075
"873",7.16795,1,0.25718,-0.74987
"874",9.19583,1,-0.38159,1.49981
"875",-1.38649,0,0.11357,0.7432
"876",-1.50039,0,-0.33984,-0.51847
"877",0.09679,0,1.07169,0.83466
"878",3.26574,0,-2.86565,-0.00114
"879",3.42051,1,0.23216,-0.91562
"880",-0.6977,0,0.64339,-1.00091
"881",-2.24018,0,1.2264,-1.21624
"882",-0.86142,0,1.16697,-0.23435
"883",12.58596,1,-0.35531,-0.48718
"884",8.20318,1,0.60827,-0.23135
"885",10.0999,1,0.34691,-0.12907
"886",0.9499,0,0.48893,1.06916
"887",3.92776,1,-1.26344,0.81777
"888",6.53067,1,-0.23524,-0.03368
"889",0.02042,0,-0.77599,-0.50078
"890",-1.78527,0,-1.75444,0.31564
"891",7.96634,1,-1.08417,0.53677
"892",9.51552,1,0.48752,-0.84745
"893",6.78292,1,-0.3962,0.84585
"894",-1.27152,0,0.73556,0.89457
"895",-2.37043,0,-0.42645,-0.86919
"896",2.74368,1,1.67959,-0.24854
"897",10.56406,1,-0.24263,0.51562
"898",5.17604,1,0.37422,0.70336
"899",7.23146,1,1.37465,-0.72214
"900",11.12071,1,1.53844,0.00216
"901",12.32771,1,-0.38659,0.12557
"902",8.17737,1,-0.16602,-0.03743
"903",7.14252,1,0.0891,0.74809
"904",4.31282,1,-0.2104,0.28391
"905",-4.0984,1,1.03874,-1.21517
"906",7.66706,1,0.08672,0.14823
"907",8.68221,1,-0.4319,2.15047
"908",-3.53823,1,-1.37094,0.57983
"909",-5.29112,1,1.09639,0.74598
"910",-0.88664,0,0.1749,1.16712
"911",0.92012,1,1.80957,1.02261
"912",0.45887,1,-0.01154,1.32023
"913",-1.70955,1,-1.13152,-1.61378
"914",-0.05487,0,-1.06208,1.65755
"915",8.72291,1,-0.14768,-0.92372
"916",-0.80146,0,1.18363,-0.88267
"917",1.35025,0,0.28739,-1.72026
"918",0.17499,0,0.8608,0.61727
"919",2.36875,0,-0.63578,-0.40589
"920",1.06315,0,2.80082,1.15041
"921",5.90051,1,-1.29952,0.25647
"922",8.94352,1,0.65202,-0.38171
"923",6.15293,1,1.03761,-0.5924
"924",8.41971,1,0.4775,0.28376
"925",-2.6375,0,1.04466,-0.22057
"926",1.66866,1,-0.17142,0.03989
"927",-0.40158,0,0.97045,-0.52533
"928",-2.00461,0,-1.36473,-1.04035
"929",0.27411,0,0.56405,-0.04451
"930",6.48563,1,0.37337,-0.69861
"931",-0.18365,0,0.93817,-1.18769
"932",0.371,1,-0.59113,0.268
"933",0.12397,0,1.0526,0.13741
"934",6.81265,1,-0.2377,0.01746
"935",1.13433,0,-0.99828,-0.57709
"936",10.19842,1,-2.19126,-0.09966
"937",-2.5927,0,1.17185,1.09168
"938",5.42843,1,0.38794,0.45002
"939",3.08291,1,0.38574,-0.46478
"940",0.60648,0,-0.58001,0.54154
"941",1.45866,0,1.30193,-0.55098
"942",-1.78996,0,-1.41655,0.55349
"943",0.64234,0,-1.28982,0.33691
"944",-2.01618,0,-0.32708,0.13921
"945",9.39581,1,1.00373,0.65617
"946",-0.79212,1,-0.07545,0.59723
"947",6.45627,1,1.9274,0.59849
"948",-1.27032,0,1.35503,-0.86989
"949",-2.26925,0,0.23157,-1.02853
"950",10.87743,1,1.57286,2.28728
"951",-1.75219,1,1.55245,2.0358
"952",13.22178,1,-0.2528,-1.91108
"953",11.99697,1,-0.54399,-1.01295
"954",9.41934,1,-2.0131,-0.87901
"955",8.08721,1,0.6823,0.00773
"956",7.12259,1,-0.11286,-0.0139
"957",0.30853,0,-1.29489,1.29643
"958",6.93799,1,0.40269,1.28284
"959",8.61155,1,0.90775,-0.42549
"960",13.52707,1,-1.13554,-0.77796
"961",20.56733,1,-0.44762,1.33642
"962",7.5217,1,0.59118,0.21355
"963",3.31739,1,2.04982,0.446
"964",10.67934,1,-0.01195,0.38039
"965",0.31646,0,0.2811,-0.19087
"966",7.73041,1,-0.20551,-0.61997
"967",0.08845,0,-0.05587,0.67647
"968",0.60172,1,0.01944,0.05774
"969",3.52026,1,0.75064,-0.81935
"970",7.14746,1,1.15989,0.09029
"971",8.73611,1,1.40227,0.15188
"972",-1.82624,0,-0.16621,-1.28833
"973",-0.81087,1,-2.35584,1.77778
"974",-1.14026,0,-1.05973,1.50195
"975",12.08849,1,0.43769,-0.71024
"976",0.77686,1,0.42579,0.30012
"977",-0.54608,0,-0.01121,-0.25922
"978",13.83221,1,0.66927,-0.21152
"979",-3.18735,1,-0.44276,-0.41113
"980",2.03166,1,-1.0265,0.29583
"981",-2.55288,0,-2.0595,-0.54624
"982",0.91423,0,2.21875,-1.80374
"983",7.17845,1,-1.32098,0.49904
"984",0.82911,0,-0.99434,-0.28111
"985",-1.4659,0,1.45522,0.61293
"986",7.37513,1,0.13554,0.69696
"987",-2.94091,0,0.41203,-0.9903
"988",-1.24729,0,0.15893,-1.05618
"989",5.5652,1,3.14081,-0.21233
"990",-1.49942,0,-1.74007,-1.01852
"991",12.98374,1,-1.07023,-0.63074
"992",0.47506,0,-2.11823,-0.9205
"993",4.45746,1,1.61079,-1.10905
"994",-1.80298,0,-0.40458,-0.72179
"995",-0.94623,0,0.95403,-0.65405
"996",-0.74363,0,-0.56769,-1.2436
"997",1.43121,0,-0.63634,0.79648
"998",-1.07381,0,-0.74114,1.11304
"999",10.41164,1,-0.39415,0.01886
"1000",16.78558,1,1.27321,1.28003
