"","Y","D","X","Z"
"655",2.73953,1,0.56748,-0.2213
"656",-1.06559,1,2.73542,-1.94091
"657",0.58098,0,-0.46422,0.12854
"658",0.96831,1,0.49196,1.71394
"659",0.56868,0,-0.59389,1.73731
"660",2.43463,0,1.39519,1.50895
"661",-0.29706,0,-0.57801,-0.28579
"662",1.26806,0,-0.57622,-1.0068
"663",-0.01055,1,0.83683,-2.0184
"664",0.21568,1,1.13014,-2.39102
"665",-1.14033,0,-0.64506,-0.62916
"666",-0.94369,1,0.86631,0.85224
"667",1.22009,0,0.06731,0.69054
"668",-0.78815,1,-0.56511,0.01915
"669",-0.20095,1,-1.81537,2.44254
"670",-0.2553,0,-0.36799,1.44318
"671",-0.43935,1,-0.02508,-2.82628
"672",1.11957,0,0.07937,-1.38569
"673",-0.90476,1,-0.81494,-0.72805
"674",-0.59067,0,-0.91823,0.18101
"675",1.51119,1,-0.08123,1.46233
"676",1.25395,0,-0.7684,-0.24438
"677",0.6711,0,-1.45489,0.4515
"678",0.38695,0,0.64497,-0.53897
"679",-0.3708,0,1.69323,-1.12584
"680",1.54307,1,0.65755,0.42406
"681",0.32125,0,-0.97808,-2.0517
"682",1.11527,1,-1.29577,2.34454
"683",0.39931,1,-0.92298,-1.30483
"684",1.122,0,0.88947,1.29462
"685",-0.83074,1,-0.66732,-0.75031
"686",-1.04825,1,1.01895,-0.40655
"687",-0.63555,1,-0.63806,1.3335
"688",0.39073,0,0.40656,0.8965
"689",0.9101,1,0.78368,1.06321
"690",0.86477,0,-0.03844,0.29561
"691",0.21412,0,0.25547,0.77368
"692",-1.62718,0,-0.282,1.57187
"693",0.95452,1,-1.02044,-1.11065
"694",0.98229,0,0.72326,0.57544
"695",-0.21633,1,-1.27193,-0.04869
"696",1.81209,0,2.02195,-1.22942
"697",-0.21661,0,-1.07401,-0.52114
"698",-0.93733,0,0.87982,-0.13329
"699",0.75781,1,-0.34366,0.92284
"700",1.59514,0,0.94544,-0.98177
"701",-0.17211,1,-0.48518,-1.68694
"702",0.52443,1,-1.05395,-0.98219
"703",1.10495,0,1.54094,-1.03937
"704",1.11949,0,-0.07975,0.377
"705",-0.5478,1,2.1349,-0.33117
"706",0.53342,0,-2.59819,-3.08055
"707",-0.66777,1,-0.88369,-0.94455
"708",0.01388,1,0.3187,-0.96633
"709",1.5538,0,0.24001,2.65647
"710",1.42775,1,-2.14321,-1.54963
"711",0.30032,1,-0.64224,0.5426
"712",1.37293,1,-0.14415,0.38075
"713",-0.43932,1,1.68923,-2.09976
"714",-0.17547,1,-0.55546,-3.1127
"715",0.34714,0,0.40533,0.36466
"716",1.42793,0,0.75188,0.34097
"717",-0.50854,0,0.61528,-1.02524
"718",-0.83701,0,1.44942,0.16927
"719",3.10127,1,-0.5468,2.19707
"720",-0.79591,1,0.14017,2.21866
"721",-0.1883,1,-0.99357,-1.53003
"722",0.44922,1,-0.265,0.05999
"723",1.97409,1,-1.43276,0.71736
"724",2.42461,0,0.67255,-1.10666
"725",-0.26543,0,0.73104,-0.29166
"726",0.97309,0,-0.43556,0.39356
"727",-1.54694,0,0.47328,0.04787
"728",2.21651,1,0.43891,0.32468
"729",2.29482,0,0.92352,-0.05515
"730",2.07888,0,-0.26725,-1.1577
"731",1.74492,0,0.9453,0.30567
"732",0.04509,1,-0.76181,-0.43714
"733",1.00959,0,0.70991,0.31532
"734",0.16739,1,-0.31829,1.74448
"735",0.76471,0,0.08774,-0.78944
"736",0.46635,1,1.89728,-1.13877
"737",-2.23134,0,-0.23331,2.46253
"738",-0.10804,1,0.55532,0.85936
"739",-0.22699,1,0.13498,0.49511
"740",-0.11537,1,0.9745,-0.04824
"741",0.01607,0,0.76246,-0.73613
"742",-1.58017,1,-1.60435,0.51636
"743",-0.52477,0,0.05811,1.109
"744",1.52299,0,-1.34768,-1.90684
"745",1.94709,0,0.18471,0.68828
"746",0.63559,1,-0.71269,0.52138
"747",1.30638,1,0.38876,-0.13118
"748",-0.33269,0,1.44243,0.8651
"749",2.08443,0,1.95471,0.25874
"750",-0.44663,1,0.54706,0.69239
"751",1.12079,1,0.18739,0.16988
"752",0.44862,1,-0.52665,-0.7167
"753",0.77551,0,0.56309,-0.9726
"754",1.48345,1,-0.06208,-0.00121
"755",0.00545,1,-0.8954,-1.32992
"756",1.26445,1,0.14705,0.22871
"757",0.23162,0,-0.36856,-0.71647
"758",1.46717,1,-0.85886,-0.90078
"759",-1.45725,1,-0.66621,-0.63908
"760",-0.11988,1,0.893,0.32498
"761",2.1393,1,0.10787,0.70037
"762",0.19819,1,-0.16972,-1.1181
"763",0.88101,1,0.04877,-0.05519
"764",-0.16042,1,2.13516,0.41802
"765",1.0225,0,-0.34627,0.47002
"766",0.87051,1,0.42859,-0.07246
"767",0.69122,1,1.24646,1.90283
"768",-1.09486,1,-0.92328,0.09198
"769",0.53209,0,-0.22347,0.00204
"770",-1.10311,0,-0.84747,-0.78661
"771",0.9986,0,0.40236,1.50205
"772",0.91588,0,0.63314,0.88594
"773",1.8954,0,0.86186,-1.84185
"774",-0.23947,1,-1.38521,-1.3701
"775",0.38708,1,-0.33537,-0.28687
"776",-0.2624,0,-2.43898,0.42191
"777",0.38142,0,0.88335,-0.85263
"778",1.91033,0,-0.52352,-0.20906
"779",-0.98492,0,1.2928,-0.1577
"780",-0.54845,0,-2.14835,-0.65298
"781",-1.19443,1,-0.87572,1.58115
"782",1.36922,1,-0.59231,0.89518
"783",-0.7604,1,0.66522,0.30133
"784",-1.77148,0,1.02019,0.3173
"785",-1.07656,0,-0.1541,-0.87707
"786",0.92242,1,0.62578,0.38986
"787",2.33677,0,-0.87833,-0.56459
"788",-1.08214,1,1.01336,-0.11652
"789",0.20598,0,-0.5487,-0.39682
"790",-1.75056,1,-1.53498,-1.16717
"791",0.34046,0,-0.4571,1.14114
"792",-1.0012,1,-0.36913,1.53346
"793",2.88477,0,0.28161,-0.69826
"794",0.23238,0,1.2087,-0.97259
"795",0.59185,1,-0.27106,0.93258
"796",2.45828,0,0.23909,-1.57714
"797",0.08706,1,0.05748,0.74903
"798",1.08608,0,0.24083,0.02864
"799",2.52562,1,0.81737,-1.39878
"800",2.08614,1,-0.63588,-1.7299
"801",1.42461,0,-0.62437,0.5471
"802",0.37851,1,-1.28191,0.73168
"803",1.54123,0,-0.82705,-1.05313
"804",1.94732,0,0.40818,0.16864
"805",0.27354,1,-0.0407,-0.05675
"806",2.47562,1,0.59076,0.23319
"807",0.84357,0,-0.21621,-0.31628
"808",0.11893,0,1.59686,-1.43739
"809",-0.13996,0,-0.32551,-0.42625
"810",-1.14251,1,0.32996,-0.03727
"811",0.81401,1,0.02518,0.85091
"812",-0.18258,1,-0.52805,0.75122
"813",1.68027,1,-1.16628,0.51672
"814",0.44321,0,-3.44141,-0.82987
"815",-1.36158,1,0.69607,-1.01641
"816",0.45324,0,-1.12445,-0.33201
"817",-0.63997,0,-0.01438,0.95079
"818",0.56361,0,0.16286,0.90354
"819",-1.03273,1,0.64253,-0.97716
"820",1.24433,1,0.41275,0.72966
"821",1.08396,0,-1.05707,1.36279
"822",-1.4816,1,0.20087,-1.42032
"823",1.2476,0,0.40517,-0.37308
"824",0.43004,0,0.18865,-0.86381
"825",-0.52603,1,0.63815,-0.53595
"826",-0.67101,1,-0.21782,0.82159
"827",0.89048,1,-1.82605,-0.01264
"828",-1.30649,1,0.34259,-0.2374
"829",1.13763,0,-0.16596,-0.32544
"830",0.6031,1,1.75778,-1.51648
"831",-2.31426,1,-0.39853,0.3399
"832",1.30467,0,-2.14977,-0.12944
"833",-0.6493,1,-1.33527,-0.46816
"834",2.07226,0,-0.77888,1.30743
"835",1.52984,1,-1.20259,0.02493
"836",1.26659,0,0.20091,1.22244
"837",2.90885,0,1.62588,1.06164
"838",2.57948,0,0.94621,-0.88226
"839",1.076,0,0.67433,-0.01863
"840",0.68259,1,-2.19029,-0.28587
"841",-1.09525,0,0.55518,1.04069
"842",-1.05872,1,-1.09204,-1.01371
"843",1.67274,0,0.01404,0.39316
"844",0.89382,0,0.51667,0.90572
"845",1.93877,0,-0.21621,-0.39375
"846",-0.03124,1,-0.67797,1.76263
"847",0.26097,1,0.00313,0.12368
"848",-0.1526,1,1.17099,0.8808
"849",0.14885,1,0.34332,-0.7652
"850",-0.08382,0,1.30297,-1.47539
"851",1.66696,0,0.38894,-0.21445
"852",0.15514,1,1.1865,-0.81928
"853",1.42948,0,-0.63029,3.07139
"854",-1.54706,1,-0.1797,0.44243
"855",-1.14371,0,0.11542,-0.01809
"856",-0.36981,1,-0.05465,0.8837
"857",2.39542,0,1.45135,-0.24803
"858",-1.13749,1,2.53114,0.15779
"859",0.7503,0,1.72023,-1.25412
"860",2.25502,0,1.51056,1.80803
"861",1.21717,1,1.06462,-0.56553
"862",0.09364,0,-0.23696,-1.62957
"863",-2.13956,1,0.08889,-1.10018
"864",1.54685,1,-1.63028,0.73159
"865",0.79678,0,1.14583,-0.54548
"866",-0.19736,1,1.6385,1.09312
"867",1.26878,0,2.05892,-0.60869
"868",1.04426,0,0.34261,-0.35106
"869",0.73604,1,-0.33039,-1.17184
"870",2.01843,0,1.62115,-0.98923
"871",1.17527,1,1.74266,0.54664
"872",-0.20426,1,0.23123,-0.78075
"873",-1.04934,1,0.25718,-0.74987
"874",0.76172,1,-0.38159,1.49981
"875",-1.55325,0,0.11357,0.7432
"876",1.36803,0,-0.33984,-0.51847
"877",0.57639,1,1.07169,0.83466
"878",-0.59167,0,-2.86565,-0.00114
"879",-0.14598,0,0.23216,-0.91562
"880",-1.76436,0,0.64339,-1.00091
"881",0.84752,0,1.2264,-1.21624
"882",1.50787,0,1.16697,-0.23435
"883",0.41098,0,-0.35531,-0.48718
"884",-1.29733,1,0.60827,-0.23135
"885",-1.10276,1,0.34691,-0.12907
"886",0.13492,0,0.48893,1.06916
"887",-0.20184,1,-1.26344,0.81777
"888",0.78751,0,-0.23524,-0.03368
"889",-0.66056,1,-0.77599,-0.50078
"890",-0.09225,1,-1.75444,0.31564
"891",0.20941,0,-1.08417,0.53677
"892",-0.81382,0,0.48752,-0.84745
"893",2.11402,0,-0.3962,0.84585
"894",1.00642,1,0.73556,0.89457
"895",-0.26472,1,-0.42645,-0.86919
"896",1.95664,0,1.67959,-0.24854
"897",1.00406,0,-0.24263,0.51562
"898",0.54316,1,0.37422,0.70336
"899",0.64769,0,1.37465,-0.72214
"900",-2.35083,1,1.53844,0.00216
"901",3.29815,0,-0.38659,0.12557
"902",-0.96235,1,-0.16602,-0.03743
"903",-0.71132,1,0.0891,0.74809
"904",-1.54413,1,-0.2104,0.28391
"905",0.45937,1,1.03874,-1.21517
"906",0.45888,1,0.08672,0.14823
"907",-0.25062,1,-0.4319,2.15047
"908",-0.54106,1,-1.37094,0.57983
"909",0.55081,1,1.09639,0.74598
"910",0.67055,1,0.1749,1.16712
"911",0.06028,0,1.80957,1.02261
"912",-0.27364,1,-0.01154,1.32023
"913",0.95985,1,-1.13152,-1.61378
"914",1.54099,1,-1.06208,1.65755
"915",0.18984,1,-0.14768,-0.92372
"916",-0.42376,0,1.18363,-0.88267
"917",1.11584,1,0.28739,-1.72026
"918",1.50581,0,0.8608,0.61727
"919",2.73842,0,-0.63578,-0.40589
"920",-1.88081,0,2.80082,1.15041
"921",0.43558,1,-1.29952,0.25647
"922",1.28444,0,0.65202,-0.38171
"923",-1.21036,1,1.03761,-0.5924
"924",-0.08869,0,0.4775,0.28376
"925",0.01985,1,1.04466,-0.22057
"926",-1.27944,1,-0.17142,0.03989
"927",-0.54219,1,0.97045,-0.52533
"928",0.94029,0,-1.36473,-1.04035
"929",0.78071,1,0.56405,-0.04451
"930",-1.30305,0,0.37337,-0.69861
"931",1.05577,0,0.93817,-1.18769
"932",0.36801,0,-0.59113,0.268
"933",1.61805,0,1.0526,0.13741
"934",-1.76982,1,-0.2377,0.01746
"935",0.43617,1,-0.99828,-0.57709
"936",-0.63762,1,-2.19126,-0.09966
"937",-1.59709,1,1.17185,1.09168
"938",0.40481,1,0.38794,0.45002
"939",0.58426,0,0.38574,-0.46478
"940",-0.93877,1,-0.58001,0.54154
"941",-1.57825,1,1.30193,-0.55098
"942",-1.32448,1,-1.41655,0.55349
"943",1.44876,0,-1.28982,0.33691
"944",-0.78424,1,-0.32708,0.13921
"945",0.10401,1,1.00373,0.65617
"946",-2.12945,1,-0.07545,0.59723
"947",-0.57421,1,1.9274,0.59849
"948",3.08927,0,1.35503,-0.86989
"949",-2.24114,0,0.23157,-1.02853
"950",0.142,1,1.57286,2.28728
"951",0.11921,0,1.55245,2.0358
"952",1.20565,1,-0.2528,-1.91108
"953",-0.36879,0,-0.54399,-1.01295
"954",1.43234,0,-2.0131,-0.87901
"955",-1.54246,0,0.6823,0.00773
"956",0.91418,1,-0.11286,-0.0139
"957",0.96542,0,-1.29489,1.29643
"958",0.37257,0,0.40269,1.28284
"959",1.67831,1,0.90775,-0.42549
"960",-0.58084,0,-1.13554,-0.77796
"961",1.30872,1,-0.44762,1.33642
"962",2.48239,0,0.59118,0.21355
"963",-0.83856,1,2.04982,0.446
"964",0.8324,1,-0.01195,0.38039
"965",-0.30369,0,0.2811,-0.19087
"966",0.62142,0,-0.20551,-0.61997
"967",-2.25592,0,-0.05587,0.67647
"968",0.59022,0,0.01944,0.05774
"969",-0.19421,1,0.75064,-0.81935
"970",1.23654,0,1.15989,0.09029
"971",0.22314,0,1.40227,0.15188
"972",-0.21806,0,-0.16621,-1.28833
"973",-2.08266,0,-2.35584,1.77778
"974",0.47322,1,-1.05973,1.50195
"975",-0.97797,0,0.43769,-0.71024
"976",-1.78273,0,0.42579,0.30012
"977",0.98664,1,-0.01121,-0.25922
"978",1.85989,1,0.66927,-0.21152
"979",3.43811,0,-0.44276,-0.41113
"980",-0.96236,1,-1.0265,0.29583
"981",1.18146,0,-2.0595,-0.54624
"982",0.18172,1,2.21875,-1.80374
"983",0.49001,0,-1.32098,0.49904
"984",-1.25109,0,-0.99434,-0.28111
"985",-1.05378,1,1.45522,0.61293
"986",-0.13895,0,0.13554,0.69696
"987",-0.48788,0,0.41203,-0.9903
"988",-1.6682,1,0.15893,-1.05618
"989",0.46302,1,3.14081,-0.21233
"990",2.70531,0,-1.74007,-1.01852
"991",1.655,0,-1.07023,-0.63074
"992",-0.88883,1,-2.11823,-0.9205
"993",1.86666,1,1.61079,-1.10905
"994",-0.98693,1,-0.40458,-0.72179
"995",0.9227,1,0.95403,-0.65405
"996",1.26056,0,-0.56769,-1.2436
"997",-0.24157,1,-0.63634,0.79648
"998",2.873,1,-0.74114,1.11304
"999",2.22662,0,-0.39415,0.01886
"1000",1.05548,0,1.27321,1.28003
